customer_lifetime_value,income,total_claim_amount
2128.621329,0,312.0
12655.52878,26149,753.6
8556.58016,52440,371.206205
12880.74907,24571,523.2
3049.837544,0,432.0
3237.996209,60244,326.281835
5248.978048,0,216.700125
11009.13049,51643,1358.4
14267.93156,17157,770.746666
5325.724541,0,496.474767
3034.771777,17308,874.324338
8329.039004,0,849.6
2616.613903,72302,316.8
2574.020376,34990,42.689135
4004.5513,0,513.6
6051.799036,0,626.4
2839.013244,0,388.8
1994.774936,0,393.215919
11944.40399,33760,123.491865
6466.304259,0,144.776935
6746.434272,70328,293.227028
3561.035706,0,712.8
20774.02463,0,243.208647
3939.00637,60021,882.871945
8915.172898,31991,548.321886
8084.325058,20169,537.6
4502.980016,0,307.2
4877.954567,20178,331.2
8294.968932,78189,99.143241
8485.385641,0,1756.8
4740.202507,0,518.4
8564.768226,95697,178.006524
2393.915369,0,425.266308
2458.746211,0,504.0
19597.05706,64559,107.538749
21892.93859,58149,292.8
8728.456239,0,473.469932
2386.201293,70911,302.4
21892.3539,78337,36.285512
2813.50617,50397,350.65008
2996.889929,51199,355.2
4063.331688,46928,631.402071
8368.875358,23879,635.64283
4626.801093,79487,547.2
7516.786075,0,850.593038
3644.833554,82477,432.0
11981.98481,21514,257.248789
2601.810999,57231,305.117221
4654.954187,0,331.2
3579.773094,84598,639.267653
5388.023812,48895,325.009146
3705.291862,84493,441.6
8613.464001,37277,417.72438
2703.266928,0,497.392925
2511.697993,14906,421.632668
24186.24342,14710,537.6
15120.21281,20656,706.114237
13379.81103,0,1396.8
2308.692609,0,431.768752
7319.575712,57777,273.879927
26113.36,80409,262.984836
5639.941974,73168,425.800112
4715.285559,0,345.345026
2742.797845,32437,331.2
3808.122147,94903,451.2
4692.048347,82534,4.23752
4055.399126,0,1215.970113
41787.90343,46587,571.2
9800.33636,32245,257.502471
12379.56803,39886,290.359207
9705.30895,79157,117.781906
4253.283113,0,446.4
3567.503755,0,660.430456
5153.91989,0,532.8
7559.206998,0,964.51598
4194.906755,0,759.285255
2829.312319,25860,345.6
3221.788294,77882,379.2
10972.06778,24164,657.6
2430.959055,0,341.329847
3790.190029,66169,156.429591
8838.085637,82664,133.425609
20101.65141,23638,489.6
6388.21126,26436,398.4
2656.522604,0,374.4
7714.60093,13154,489.6
2704.537211,24173,181.468292
2495.464753,26689,424.711758
2498.35063,31357,2.016239
5614.587986,40417,130.303439
2089.337182,0,453.6
5137.349322,93872,206.495442
5394.913017,29853,76.586018
7341.741414,88049,567.065802
4791.081559,29111,302.4
25169.18817,37282,222.508607
2147.656911,0,297.6
9902.392683,0,945.169882
3157.742637,58248,134.371323
6269.136365,0,942.277602
10839.50749,26367,105.991559
7675.871354,89586,302.4
7035.974353,86642,234.057985
3576.705025,24959,640.8
10845.74473,27279,770.227699
2656.99458,57117,321.6
6883.665071,64600,168.28738
20314.44095,42218,212.130344
20120.56053,32869,117.467331
2547.370551,26047,187.903224
34611.37896,20090,523.2
4254.620669,11904,292.8
3659.18314,0,763.2
2577.514741,49467,413.695258
26243.85811,55705,149.90747
27064.46339,83560,276.048405
8092.87696,50825,369.614729
2691.217074,82108,52.804096
5218.343293,85721,312.0
8267.848845,59597,222.791933
5568.947534,0,407.440238
2594.809242,0,350.4
8646.504109,64125,369.818708
2423.755534,22319,302.4
2814.2088,94304,182.815897
2506.263939,17193,316.8
4424.579094,37800,662.715218
9555.169159,96269,58.776508
13869.92705,28432,612.300581
8841.77038,0,566.4
8836.030712,63909,206.911942
33473.34946,33190,508.8
5000.61936,43723,316.8
16468.22079,0,685.12694
9233.19066,42600,660.136987
2448.811216,87802,173.899238
18544.30271,34087,889.518521
5229.986897,18129,364.695093
41745.00646,45431,556.8
7531.033623,0,511.2
8024.508444,95191,316.111035
16261.16768,41671,570.388228
8022.686194,53231,484.8
2640.316068,77299,151.872106
5266.420543,93348,108.567965
3362.670123,0,770.4
2630.009217,0,374.4
6486.111674,87210,353.592003
18399.82784,0,525.6
3921.018919,62445,681.167228
9688.334578,20009,987.122788
19668.86758,0,482.4
5583.068307,57925,204.620759
8935.03414,39910,561.499579
3226.850118,83252,384.0
7492.162376,31723,242.628654
7890.597705,0,747.658769
6639.328932,72661,398.4
4328.864771,24711,362.989533
6919.016085,0,40.401396
1898.007675,0,413.606733
9587.586583,84539,65.428481
7689.700105,42677,1084.95655
7897.015071,0,518.4
24672.65531,0,364.8
7484.383041,51692,892.8
7282.967586,40858,883.2
9816.528302,37256,128.969729
5295.625697,0,532.8
12741.84754,73054,419.365958
7858.047444,20532,282.657499
2397.536652,0,596.494439
5980.846151,22946,377.350433
2513.117202,22475,307.2
9403.962744,79440,500.638118
2618.80573,0,470.956628
8139.996817,0,518.4
5227.570224,70988,312.0
2677.223462,56536,301.891189
2685.738737,45754,333.189774
5932.560456,48278,98.198664
2335.878238,22087,292.8
4811.184482,0,569.908338
3386.532195,0,571.593637
2311.211287,24400,297.6
7635.422232,0,1138.687583
2434.849287,0,167.073308
3605.974564,13199,582.462008
3337.980868,60607,379.583119
12564.06775,0,326.4
2454.355436,74624,297.6
10722.0645,54311,385.572011
5079.830406,0,326.4
3829.278604,19240,475.2
3697.04094,0,813.6
14854.19552,37899,246.993145
4938.21454,76283,292.8
7536.070851,69674,297.6
6243.141785,57734,374.4
9983.128441,0,669.6
12948.39854,30763,1072.532443
2510.593651,0,522.41314
5165.571852,0,518.4
7413.422501,52130,124.463095
3000.437822,77041,475.01424
3188.53073,81081,224.888004
5800.772699,0,374.4
7398.873941,27383,902.4
7269.338677,20407,36.97749
5067.635525,61067,86.309744
6227.365252,0,676.8
4448.642277,23006,792.104571
2595.558788,27734,193.33986
2595.853636,48608,321.6
6817.430723,43947,291.388894
15519.67161,23402,393.6
3853.473448,0,792.0
8229.240991,0,298.636534
14024.35839,81872,256.43803
7948.567913,63892,90.712257
2624.099741,11822,285.894115
2933.960426,0,199.851201
2871.145075,94178,226.10336
4799.621411,0,312.0
2305.238251,0,297.6
40440.76481,0,1191.319334
8900.420359,83761,532.8
4428.031583,58577,303.872752
3781.690691,46573,77.778826
32861.25616,49889,201.545818
35862.99324,26376,580.8
2574.020376,34990,42.689135
10660.89661,60642,428.27511
4428.625763,18263,758.333096
25674.14895,66550,513.6
6689.022728,56980,599.000883
16256.80661,21206,98.086192
11834.73469,0,612.0
8237.251407,48866,494.4
8876.667487,30525,368.022992
4373.35826,25676,542.4
2221.364314,0,699.521401
10408.96865,20228,523.815839
4162.179638,0,321.6
12349.70232,67248,489.6
3399.125502,28928,192.644347
3420.661111,11652,526.476537
8927.565817,29136,566.4
10852.95712,67696,17.479575
4369.595738,91775,256.893746
7915.980712,31383,475.2
7754.666388,0,918.655051
2241.463188,0,312.0
9354.128045,0,972.0
3499.139864,37273,422.4
5140.391812,26952,364.8
3703.404606,0,784.8
6555.360031,21853,412.8
3312.176781,27431,457.783791
16301.9676,19614,574.024018
14635.45158,0,667.2
5723.535705,77646,340.8
2443.925701,0,124.180159
13024.13012,0,900.0
6165.864761,60884,491.848498
5838.89915,81082,281.295903
9971.017125,57483,540.072619
3223.217276,0,655.2
14558.42424,40260,299.505575
9033.246265,30004,806.4
12590.93519,62575,508.8
8161.781091,45270,46.053458
2730.96734,24967,331.2
20294.39491,0,525.6
5301.835462,20269,475.2
9035.671134,34337,542.4
4674.705262,35830,597.259924
10676.58892,55510,427.2
7437.514997,88360,929.958895
5447.809042,0,350.4
15550.19077,17449,268.676912
33473.34946,33190,508.8
8013.608606,43196,1.48947
5061.180855,59216,200.493214
7034.345804,23158,302.4
3815.851163,38651,470.4
8476.766278,74001,254.311154
19690.44179,36032,336.0
3359.290918,16891,633.6
4502.408771,0,499.590386
3871.073807,0,528.0
6162.19867,80590,104.06843
6412.368115,58776,478.750667
10208.92761,35482,619.2
6943.555989,25612,292.8
9551.167226,57016,341.868399
2555.51822,25385,458.804028
2480.487171,50516,179.633818
7469.145695,0,1956.368115
15769.10776,29977,255.659711
22837.1392,89384,2052.0
2796.870102,54655,186.608147
2728.842912,40516,336.0
3527.398513,26156,460.8
2821.100535,70047,107.713617
17790.40826,26000,1228.8
5619.649515,41878,161.695519
4984.618655,86305,80.73124
5447.835272,55483,230.912999
9752.698201,37345,31.652079
3193.817363,93405,202.514015
8566.423522,99652,406.634615
20003.14091,33901,145.990089
3687.169374,0,378.261483
2822.731903,0,138.947984
4860.910322,39429,102.466444
3649.194138,0,748.8
5043.801276,35832,177.211626
2780.845565,88704,259.714887
5274.429281,44051,321.6
2693.606981,0,355.2
21561.71277,0,792.0
2569.692441,79297,164.328953
7422.186246,23617,907.2
2926.5223,23656,384.0
7284.363465,67780,601.455036
22721.24078,26900,465.6
8838.085637,82664,133.425609
13576.143,94153,4.845348
3885.456401,0,504.0
6960.920371,74487,16.711329
23536.74767,33747,832.701335
13752.46705,0,628.8
3323.856125,12762,412.8
5380.312218,93818,248.405684
14228.23432,31650,580.8
26016.525,43922,40.740297
7855.324623,37229,321.6
7423.899674,36639,297.6
2497.543631,15520,316.8
8845.710917,77077,528.047506
7737.265103,50296,46.804
2433.214447,23737,437.934279
9156.322563,59624,582.781896
11747.65373,58658,355.2
11084.60844,25542,448.374285
7434.247572,51408,297.6
6347.497519,42259,529.502964
2736.944466,78889,51.822348
9546.81655,15406,892.8
9165.721087,53792,552.0
4479.59882,36349,326.787526
38545.70689,41104,440.030847
9177.953095,29098,683.554301
3444.171166,0,7.991571
16468.22079,0,685.12694
15485.80378,72026,554.926724
11700.6441,0,1312.201307
7573.336505,87615,451.2
7091.740512,0,489.6
14862.76011,0,393.6
7783.78421,48689,985.193759
10242.4096,0,1080.0
7281.247847,0,494.4
6863.706694,0,792.0
6289.799089,40675,563.727058
4716.264294,25746,292.8
5294.28379,61687,120.128737
7685.402943,31686,710.661746
5638.930838,20920,14.784843
2554.033928,22538,423.787608
8096.312478,85483,314.143133
21312.37811,70734,1200.292827
7981.444703,40639,301.60252
31269.27308,90289,164.496171
73225.95652,39547,969.6
2659.70565,0,420.041981
15512.24997,54833,1396.702365
2505.42043,60546,46.278027
4898.674401,33938,63.709865
3113.338974,85586,13.444132
17019.0061,89601,117.015463
5791.012841,33799,355.2
3683.794027,0,480.0
3436.134281,30817,91.834668
6297.002886,0,1823.730828
2464.707849,31056,302.4
3075.594979,65017,301.841073
8428.471635,12180,675.569113
2354.495752,0,333.830572
22103.5072,0,489.6
7147.621865,87454,60.921658
7842.377593,51001,291.890464
3554.845264,58557,55.510526
7251.331956,18665,583.278307
5316.606293,21299,331.2
5210.348372,89781,37.960537
2989.912494,0,398.4
4270.034394,0,725.870693
2524.646973,0,386.977271
2555.851671,22881,312.0
2320.516874,0,453.6
2563.394054,10860,316.8
14208.50598,0,943.2
8048.371634,0,1339.303486
7671.847478,62582,456.0
7584.361069,87473,448.061777
7145.29959,92681,436.8
14083.97061,74916,123.490337
13055.57087,58684,1166.4
9129.872774,70973,547.2
6739.664992,0,13.073952
4422.883059,21124,733.319294
4526.606038,0,1516.383753
7048.384055,24030,970.688934
5218.97082,21371,590.017366
5399.57618,71186,29.984815
4516.811394,0,595.2
3600.934326,25147,694.598288
3979.586552,0,835.2
2533.740057,53988,206.82346
4966.767294,38055,39.069987
4901.892602,72859,49.961074
7751.927614,67787,469.257835
6880.63389,0,475.2
2477.708203,44280,130.298883
2727.735302,0,374.4
5626.572446,59782,336.0
4650.063763,28215,468.0
2396.219292,0,433.160284
5432.862643,49919,643.2
8693.649178,88294,367.150034
15759.62394,55800,473.324671
22658.53652,23665,404.817249
5720.897922,32224,19.281882
8925.632207,23860,547.2
2936.726182,27179,355.2
2592.890469,35705,312.0
4920.77107,0,1029.6
32437.0535,0,475.2
2577.319607,74215,345.180055
4737.841289,63977,32.83059
24660.48825,22070,345.6
2499.411829,0,345.6
2722.210707,17576,398.502948
4083.560673,13483,556.054702
9783.628981,0,979.2
10492.97256,72297,109.543927
3237.996209,60244,326.281835
4045.341004,77237,197.040115
4711.845199,0,1178.950186
2416.479564,0,436.411688
31803.30779,25663,663.131089
4818.635094,0,511.2
8605.495006,47589,110.529874
4035.769432,0,537.6
8622.835375,97361,350.4
5553.801956,26441,152.216871
24868.24096,0,715.951352
5046.892442,29957,312.0
8031.706693,40082,331.2
8622.835375,97361,350.4
9161.655119,91763,441.992043
5956.545724,48993,810.461707
8496.063681,24031,523.2
4376.363592,63774,60.036683
22332.43946,49078,484.013411
20631.15177,28935,119.630789
3933.813993,25927,674.973614
4928.648668,52507,590.4
5414.320958,0,78.581528
10571.5377,94137,43.579327
5439.3601,69186,192.591072
7648.25947,91071,402.74168
5421.537952,85447,509.997312
5714.246379,0,50.447629
11255.46343,88858,310.36774
5420.339434,21881,133.099001
2980.464566,72669,332.76894
10892.90825,68025,436.8
11638.89947,25370,489.6
7295.42703,26849,38.309313
5373.724065,0,427.265172
8152.244431,0,568.8
13081.3077,89948,125.017501
4496.977642,0,419.610914
13727.79972,0,604.8
3359.239423,97576,544.712653
3703.437656,23120,446.4
3105.35094,97234,317.982567
4893.979609,25572,312.0
10208.92761,35482,619.2
8954.434101,34614,547.2
4236.468669,59038,588.265049
5234.780561,0,794.874636
3939.00637,60021,882.871945
8396.605358,47593,344.137073
2141.979314,0,321.6
6185.9699,28001,438.778537
9640.532979,30431,133.4674
4241.636538,19834,460.8
3436.448003,30509,442.964578
4897.979559,30503,257.923563
17788.05705,73339,17.558721
3268.323585,0,549.101027
2819.114769,88067,336.0
7019.177186,26806,302.4
4108.257228,0,820.8
2195.911185,0,617.201984
3808.122147,94903,451.2
23435.72605,42862,254.223496
6739.316292,0,1012.030163
23554.392,31157,444.530425
2874.074736,44084,243.598068
6135.083838,43579,452.095421
6900.951275,0,428.064465
4524.642758,0,490.113784
2560.082499,88059,144.551024
2333.609334,25772,307.2
5783.175676,72354,13.949992
13295.60284,68009,528.0
3700.420255,12287,712.8
6488.89559,95025,271.968707
7693.119768,54665,99.810799
2630.213326,80129,165.243007
2287.91729,69024,238.530745
4648.539191,0,1080.559002
9209.41167,31365,828.0
9269.677845,27849,571.2
15002.60308,19245,604.8
8427.172486,46503,1032.0
3011.766294,77912,444.027215
12898.59142,37449,170.559281
12168.74492,14973,828.0
5551.589436,46043,336.0
4541.26342,0,312.0
3096.511217,21604,379.2
2359.423599,19864,352.394515
2468.443101,65876,44.359382
25640.24004,24695,806.4
3567.503755,0,660.430456
6019.92547,68658,296.261405
7258.634662,88082,218.779614
9111.75642,54751,721.241935
6369.262355,34498,398.4
4425.749642,63597,183.978738
4950.250892,27400,302.4
4837.926404,0,468.0
3891.537785,31409,116.163
4872.01638,0,307.2
5310.905647,73102,117.928547
8704.278179,38072,151.055863
2698.010741,95399,78.003781
8360.14874,48521,263.82569
5316.644499,45856,91.735354
3733.034622,21542,465.6
5407.745153,22555,336.0
5297.673655,33832,321.6
3873.647046,28142,701.708239
6508.759916,60188,333.423827
4834.397455,11698,468.0
2927.216278,76850,345.6
5924.667902,78387,204.090644
15262.95878,80757,339.73717
2541.627614,23692,312.0
4904.894731,12902,667.2
2434.004911,23033,500.908028
5586.965345,19280,345.6
26197.41498,18495,542.4
2609.877842,30825,326.4
3265.156348,25820,393.6
17435.68167,54105,350.4
9080.604474,69853,244.278662
4637.034667,97017,534.079032
2615.304467,24914,138.729702
7019.177186,26806,302.4
12052.98409,25419,584.567645
2647.519741,37876,300.056383
15956.02945,36354,1454.4
5039.389325,0,355.2
5583.830065,32403,97.410282
5074.841142,51659,307.2
12045.67286,55805,425.527151
2727.082424,29286,496.8
55277.44589,40740,950.4
5080.23973,70784,107.928851
5838.133617,55419,171.166733
27666.30052,61886,417.6
2676.948677,0,340.8
5330.593183,84240,633.6
6305.925101,0,468.0
4746.759537,54050,571.2
3423.973171,29958,432.0
6610.048274,23616,229.620398
8044.872393,71391,284.000172
4314.174392,33488,316.876671
6715.294284,0,441.6
17646.72772,36900,109.291516
41855.17315,28311,643.2
6620.444259,25075,412.8
4078.290374,57031,13.810251
8382.478392,25998,791.878042
4807.002259,0,496.8
4858.116042,21685,609.6
7240.662339,32818,446.4
2736.53263,39492,326.4
26197.41498,18495,542.4
2336.286633,21564,49.014822
2254.931708,0,312.0
6376.754915,27835,529.45565
2941.828805,64431,48.181699
6199.962422,0,604.8
6846.150323,0,456.0
14032.59376,0,916.8
17569.15979,41463,355.2
2448.859093,0,489.6
3857.770745,0,792.0
4558.972934,37709,556.8
16710.83929,73049,284.43696
3554.845264,58557,55.510526
4671.416683,0,475.2
2909.547713,88944,113.805875
13411.31102,26140,229.70752
4574.924641,32906,552.0
2771.045031,50071,18.918935
8038.949652,71982,494.4
5143.647642,58443,312.0
5032.386371,30735,307.080113
26197.41498,18495,542.4
4894.986713,67436,292.8
3193.459822,52653,230.300308
5096.673223,22886,312.0
7706.956035,0,350.4
3339.299496,38821,488.84232
9575.357152,0,643.2
3557.196138,39075,142.415244
3587.359906,16049,446.4
2360.601748,0,468.0
3023.887488,28383,258.109435
10926.69497,29418,1972.8
5325.724541,0,496.474767
9915.90229,30604,984.170299
5017.610845,91804,388.80286
8625.836992,50446,355.2
8432.519368,87728,201.589875
2642.932059,58729,94.845076
3097.915845,0,427.2
19837.30548,0,321.6
2869.743883,21234,378.333708
4927.068115,0,751.927019
4285.575678,47823,518.4
8874.551335,84731,226.738219
2578.835541,59974,127.233139
6920.999642,67534,104.905661
2349.957291,0,716.67276
4027.703503,27782,517.100887
8481.310791,67197,275.608537
5191.446028,86451,7.793078
3572.49065,56768,441.6
4869.240839,55593,9.050204
10395.70939,0,337.79769
5297.918924,66203,130.697268
8750.710415,25806,528.0
14941.90379,22978,912.0
6503.397049,22081,451.670309
10110.96161,96506,504.513989
6459.640843,23235,483.482031
2769.252177,40506,113.724707
6778.84457,0,460.8
4492.518464,0,312.0
5733.213979,79955,142.932303
3230.576665,62873,207.75186
6314.492009,66947,374.4
6013.73829,25646,377.917394
2180.084066,0,460.8
20096.89337,92766,379.029102
5568.947534,0,407.440238
51426.24815,84650,660.474274
8079.833042,13050,734.4
2674.730716,56342,331.2
12421.86213,58781,502.46107
2311.118403,0,489.6
10255.80275,0,734.4
22103.5072,0,489.6
2962.982516,71809,78.248458
5764.862315,40238,350.4
4700.421406,0,504.0
4669.22664,76157,556.8
5384.015304,30514,154.049617
7505.768149,44485,79.893853
10551.1476,50941,331.2
25900.19716,53105,365.361427
51016.06704,25167,422.494292
3575.04124,30244,383.110633
11638.89947,25370,489.6
14050.17358,0,350.4
2379.825871,69202,292.8
5460.373249,31530,331.2
6269.592055,61040,391.942636
8709.847614,85185,166.502804
5024.777578,78772,86.274545
12515.18061,0,577.57549
22325.82746,99241,48.304125
3059.056323,0,197.498882
6698.974274,21114,864.0
5479.555081,56005,326.4
2472.469209,63860,208.598246
58207.12842,29295,1328.839129
